Temperature,Humidity,CO2
22.2999999966472,71.1000000335276,455.000000536442
22.1999999899417,72.1000000301748,471.0
22.1000000100583,72.3999999698252,471.0
22.0000000033528,72.799999986589,463.000000268221
21.8,73.1,467.0
22.100000013411,73.000000013411,451.999999798834
22.2999999731779,73.1999999731779,449.000000402331
22.3,73.8999999530613,459.999999262393
22.3999999966472,73.8000000033528,458.000000067055
22.3999999966472,74.2000000234693,456.999999899417
22.2999999899417,74.900000070408,454.000001005828
22.2000000100583,75.599999929592,463.999998994172
22.2,76.0999999832362,459.000000167638
22.0,76.7,454.0
21.9999999932945,77.0000000402331,458.000000603497
21.900000013411,77.5999999195337,466.999998793006
21.9,77.8999999798834,459.000000536442
21.9,78.2999999865889,448.000000368804
21.8,78.5000000033528,463.99999986589
21.8000000100583,78.6000000301748,459.999999396503
21.8999999899417,78.8999999698252,454.000000603497
21.6000000100583,79.1999999899417,463.999999664724
21.7,79.4,462.0
21.5999999932945,79.600000013411,458.500000234693
21.500000013411,79.7999999731779,455.000000469387
21.5,80.0999999798834,459.999999664724
21.5,80.6999999798834,463.99999986589
21.5,80.7000000033528,465.999999966472
21.4999999798834,80.8000000301748,465.0
21.3000000201166,81.0999999698251,465.0
21.3,81.1999999966472,452.000000435859
21.4,81.4,455.0
21.3,81.4000000067055,449.000000335276
21.3,81.4999999865889,453.999999329448
21.3,81.7999999798834,459.999999597669
21.3,81.6000000067055,459.000000033528
21.2999999966472,81.6,456.000000033528
21.1999999899417,81.6,457.00000070408
21.1000000100583,81.6,463.99999929592
21.2999999932945,81.6,457.000000234693
21.2,81.5,453.0
21.199999986589,81.9000000067055,464.999999463558
21.0000000268221,81.9999999865889,457.000001072883
21.0,82.0999999932945,458.99999986589
21.0999999966472,81.9000000067055,459.0
20.9999999966472,82.0000000033528,463.999999195337
20.9,82.1000000201166,440.000000201166
20.9,82.2999999798834,441.999999798834
20.8000000033528,82.3999999966472,452.999999631196
20.7,82.4,454.0
20.7999999932945,82.9000000067055,455.00000013411
20.700000013411,82.9999999865889,456.999999731779
20.7,83.2999999798834,453.000000268221
20.7,83.3999999966473,438.000000502914
20.5999999932945,83.7,437.000000938773
20.4000000100583,83.7000000301748,464.999999899417
20.4999999899417,83.9999999698252,464.000000100583
20.4000000033528,84.0,462.000000067055
20.3,84.0,453.0
20.2999999932945,83.699999986589,456.999998658896
20.200000013411,83.5000000268221,437.000002682208
20.2,83.300000013411,459.99999845773
20.1000000033528,83.1000000067055,459.000000033528
20.1,82.7000000033528,435.000000100583
20.1,82.7999999798834,437.999999698252
20.1,82.6000000201166,435.000000301748
19.9000000067055,82.6,447.999999564141
19.9,82.3,445.0
19.9,82.3,443.0
19.9,82.3,443.0
19.9,82.3,436.000000469387
19.8000000033528,82.2000000033528,443.999999731779
19.7999999966472,82.1999999966472,441.999999899417
19.7,82.1,439.0
19.7,82.1,439.0
19.7999999966472,82.3999999899417,434.000000167638
19.7,82.4,448.0
19.7,82.6000000201166,452.999999530613
19.7,82.8999999597669,446.000000938773
19.7,83.0999999865889,438.000000536442
19.6000000033528,83.2999999932945,442.999999832362
19.7,83.4000000134111,459.999998994172
19.7,83.8000000502914,430.000004023313
19.7,84.2999999497086,469.999995976687
19.7,84.5999999899417,453.000000569969
19.7,84.9,454.0
19.8000000067055,84.9000000335276,464.999998256564
19.899999986589,85.3999999329448,439.000003486871
19.9,85.4,464.999998256564
19.9,85.6999999899417,451.000000469387
19.9,85.8000000100583,437.000000771135
19.9,86.1000000100583,459.99999929592
19.9,86.1999999899417,453.00000070408
19.9999999966472,86.5999999865889,462.999999664724
20.0,86.7,468.0
20.0,86.900000013411,448.00000154227
20.0,87.0999999731779,470.99999691546
20.0,87.3999999798834,465.000000402331
20.0,87.4,460.000000167638
20.0,87.7000000067055,455.999999597669
19.9999999899417,87.8999999899417,444.000001307577
19.9000000100583,87.8000000100583,456.999998692423
19.9,88.2999999832362,451.000000201166
19.9,88.3,459.0
19.9999999932945,88.4,468.000000737607
19.900000013411,88.4,478.999998524785
19.9,88.6999999798834,471.000000536442
19.9,88.8999999932945,462.000000301749
19.8999999966472,88.9,483.999999765307
19.8000000100583,88.9000000201166,477.000000201166
19.8999999899417,89.0999999798834,478.999999798834
19.9,89.1999999966472,468.000000368804
19.8,89.2,495.0
19.7999999932945,89.4000000067055,475.99999986589
19.700000013411,89.499999986589,474.000000268221
19.7999999932945,89.5999999932945,473.000000067055
19.8,89.6999999966472,480.999999731779
19.7000000033528,89.7000000033528,477.000000536442
19.8000000100583,89.8000000100583,492.999999094755
19.8999999899417,89.8999999899417,484.000000905245
19.8000000033528,89.9,513.999998994172
19.9,89.9,537.0
19.8999999932945,89.7999999798834,541.999999128282
19.800000013411,89.5000000402331,529.000001743436
19.8,89.5,575.999996848404
19.7000000033528,89.100000013411,534.00000140816
19.8000000033528,88.7999999765307,581.00000070408
19.9000000100583,88.0999999899417,602.000000201166
19.9999999899417,88.0000000100583,603.999999798834
20.0999999966472,87.4000000201166,601.000000100583
20.3,86.5,616.0
20.600000013411,85.2999999396503,619.000000938773
20.7999999731779,84.4000001206994,632.999998122454
20.8999999932945,84.2000000134111,632.000000067055
21.299999986589,82.4000000603497,629.000000100583
21.5000000067055,80.9999999128282,598.999999329448
21.7000000301748,78.3999998390675,579.000000402331
